Ref.Sig.R2	Ref.Sig.R4	Ref.Sig.R6a	Ref.Sig.R1	Ref.Sig.R7	Ref.Sig.R5	Ref.Sig.R6b	Ref.Sig.R8	Ref.Sig.R3	Ref.Sig.R9	Ref.Sig.R10	Ref.Sig.R11	Ref.Sig.R12	Ref.Sig.R13	Ref.Sig.R14	Ref.Sig.R15	Ref.Sig.R16	Ref.Sig.R17	Ref.Sig.R18	Ref.Sig.R19	Ref.Sig.R20	unassigned
8258_svm_called_somatic	5.48421391415958	0	0	1.46475694650494	0	0	0	0	4.72827779858604	0	0	6.13852414045602	0	0	0	0	0	0	0	0	0	1.18422720029343
8277_svm_called_somatic	27.8220446514199	0	0	27.4788306417281	29.3179205632099	39.8023034299298	0	22.3371498044117	38.6429703748095	0	0	0	0	0	0	0	0	0	0	0	0	8.59878053449108
8299_svm_called_somatic	6.45350288265759	0	0	1.96019326585024	0	6.21991252815826	0	0	0	5.32755587028556	0	5.0769922022387	0	0	1.58561185252147	0	0	0	0	0	0	1.37623139828818
8323_svm_called_somatic	0	0	0	0	0	0	0	0	0	0	0	13.9614470128729	0	0	0	17.7528999363947	0	0	0	0	0	1.28565305073241
8325_svm_called_somatic	0	0	0	0	3.67633657239107	0	0	0	0.833431526474477	0.490231899419871	0	0	0	0	0	0	0	0	0	0	0	1.71457958941801e-09
8326_svm_called_somatic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88026316730438	0	0	0	0	0	0.119736832695616
8327_svm_called_somatic	0	0	0	0	0.880130592372267	0	0	0	2.11986940850786	0	0	0	0	0	0	0	0	0	0	0	0	-8.80129302771593e-10
8328_svm_called_somatic	0	0	0	2.13626235275584	13.3286668329499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535070814294301
8330_svm_called_somatic	3.28635671373037	0	0	0	2.09545097636998	1.33427039317143	0	0	0	5.73279559371689	0	0	0	0	0	0	0	0	0	0	0	0.551126323011328
8331_svm_called_somatic	0.863471166850878	0	0	0	3.1365288587359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.55867762533057e-08
8332_svm_called_somatic	0.542651285749128	0	0	0	0	0.555875732454393	0	0	0	3.90147295298815	0	0	0	0	0	0	0	0	0	0	0	2.8808328167429e-08
8333_svm_called_somatic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8334_svm_called_somatic	0	0	0	0	4.12655592593968	0	0	0	0.873444078186867	0	0	0	0	0	0	0	0	0	0	0	0	-4.12654621584352e-09
8337_svm_called_somatic	8.97195569610703	0	0	0	0	0	0	1.43502608698196	0	0.840372877341463	0	0	0	0	0.752645555245638	0	0	0	0	0	0	-2.15676092096828e-07
8340_svm_called_somatic	0	0	0	0	2.35953610459886	0	0	0	0.829282651834535	1.01650337761621	0	0	0	0	0	0.79467785712838	0	0	0	0	0	8.82200978935543e-09
8341_svm_called_somatic	26.2500226586156	69.3727766025364	0	0	0	0	76.18413659043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1930641484181
8342_svm_called_somatic	0	0	0	0	0.901069444678458	0	0	0	0	0	0	0	0	0	0	1.09893055622261	0	0	0	0	0	-9.01066776748394e-10
8343_svm_called_somatic	2.37711389190392	0	0	0	0	0	0	0	1.36893023628077	0	0	0	0	0	0	2.25395593362025	0	0	0	0	0	-6.18049504907958e-08
8344_svm_called_somatic	0.57238248445673	0	0	0	0	0	0	0	1.42761753042521	0	0	0	0	0	0	0	0	0	0	0	0	-1.48819427892022e-08
8346_svm_called_somatic	0	0	0	2.62336727944336	1.04519277379886	0	0	2.16573738359148	0	0	0	0	0	0	0	2.16570261884265	0	0	0	0	0	-5.56763577463926e-08
8373_svm_called_somatic	0	0	0	280.412165443008	0	0	0	0	43.4773177552969	0	0	0	0	0	0	0	0	0	0	0	0	26.1105168016955
8381_svm_called_somatic	0	0	0	4.68977382920307	12.2004162148427	0	0	0	0	0	0	0	0	0	0	1.84992570388153	0	0	0	0	0	0.259884252072688
8405_svm_called_somatic	0	0	0	0	0	0	0	0	2.89378778233894	0	0	0	0	0	0	0	0	0	0	0	0	0.10621221766106
8406_svm_called_somatic	0.419603268406035	0	0	0	2.08938237933879	0	0	0	1.49101436525422	0	0	0	0	0	0	0	0	0	0	0	0	-1.29990462838236e-08
8407_svm_called_somatic	0.913385692298602	0	0	0	2.30693283040673	0	0	0	0	0.779681494773127	0	0	0	0	0	0	0	0	0	0	0	-1.74784604567435e-08
8409_svm_called_somatic	1.95746405883343	0	0	0	2.14034946773845	0	0	0.902186527361872	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.39337543514762e-08
8410_svm_called_somatic	0	0	0	1.25473327347704	0	0	0	0	0	0	0	0	0	0	0	0.745266751617625	0	0	0	0	0	-2.5094666344927e-08
8411_svm_called_somatic	0.990146642241862	0	0	0	1.0633078476872	0	0	0	0	0.946545526466057	0	0	0	0	0	0	0	0	0	0	0	-1.63951181519906e-08
8416_svm_called_somatic	0	0	0	0	1.16201944223995	1.87982062900018	0	0	5.95815992992193	0	0	0	0	0	0	0	0	0	0	0	0	-1.16205534084202e-09
8417_svm_called_somatic	0	0	0	1.00000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.99999987682276e-08
8418_svm_called_somatic	1.16785723762568	0	0	0	0	0	0	0	1.1692520443195	0	0	1.66289067192479	0	0	0	0	0	0	0	0	0	4.61300375675933e-08
8419_svm_called_somatic	0	0	0	0	0	0	0	0.683092767395147	0	3.6811397400337	0	0	0	0	0	0	0	0	1.58436792899991	0	1.0513995224506	4.11206411143894e-08
8421_svm_called_somatic	1.64777599930287	0	0	0	0	0	0	0.896018357686937	1.06872136964993	1.20953732426168	0	0	0	0	0	0	0	0	0	0	0	0.177946949098581
8422_svm_called_somatic	2.05416981842311	0	0	0	2.24667308390624	0	0	0	1.25014410621884	0	0	0	0	0	0	0.449013047103637	0	0	0	0	0	-5.56518378047599e-08
8424_svm_called_somatic	0	0	0	0	2.8982490810767	0	0	0	1.10175092182154	0	0	0	0	0	0	0	0	0	0	0	0	-2.89824519938975e-09
8425_svm_called_somatic	0	0	0	1.07812296203803	2.05216268160362	0	0	0	0	0.869714370406115	0	0	0	0	0	0	0	0	0	0	0	-1.40477647292414e-08
8426_svm_called_somatic	2.12993154666919	0	0	0	0	8.0055331468389	0	0	0	0	0	0	0	0	3.69541239844943	8.34793949028326	0	0	0	0	0	0.821183417759222
8427_svm_called_somatic	0	0	0	0	33.240223245173	0	0	0	5.6526621285908	0	0	0	0	0	0	0	0	0	0	0	0	1.10711462623621
8428_svm_called_somatic	0	0	0	1.61573471137419	5.13309678761491	11.5010897313044	0	0	4.16378340060593	0	0	0	0	0	2.198695856457	2.86350565364032	0	0	0	0	0	0.524093859003226
8429_svm_called_somatic	1.3212021500631	0	0	0	0.941171832412859	0	0	0	0	0	0	0	0	0	0	0.73762605281701	0	0	0	0	0	-3.52929703240079e-08
8430_svm_called_somatic	0	0	0	7.17342014311474	12.6453127065323	0	0	0	1.69699090342068	0	0	0	0	0	0	0	0	0	0	0	0	0.484276246932261
8431_svm_called_somatic	0	0	0	0	0	0	0	0	1.09972638873612	0	0	0	0	0	0	2.90027361126387	0	0	0	0	0	9.76996261670138e-15
8432_svm_called_somatic	0.569701002053061	0	0	0	0	0	0	0	1.43029901275917	0	0	0	0	0	0	0	0	0	0	0	0	-1.48122274445939e-08
8434_svm_called_somatic	3.00593679144963	0	0	0	0	0	0	0	0	0.994063275772236	0	0	0	0	0	0	0	0	0	0	0	-6.72218636310618e-08
8435_svm_called_somatic	8.19829288704265	0	27.6522337392896	0	0	0	22.3411789215812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80829445208649
8437_svm_called_somatic	2.03754651160876	0	0	0	1.03520895293593	0	0	0.927244590388993	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.49336789390509e-08
8438_svm_called_somatic	0	0	0	0	3.74883909960758	0	0	0	0.870708184303991	0	0	0	0	0	0	1.38045271983726	0	0	0	0	0	-3.74882791476239e-09
8439_svm_called_somatic	0	0	0	1.0773673779081	0.922632644561879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.24699778783588e-08
8440_svm_called_somatic	2.30418420202693	0	0	0	0	0	0	0	1.20225432565677	1.4281230218547	0	0	0	0	0	2.06543849466103	0	0	0	0	0	-4.41994245647948e-08
8441_svm_called_somatic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8442_svm_called_somatic	0.200079068718415	0	0	0	0	3.79992093648336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.20177501073249e-09
8443_svm_called_somatic	77.0912207216196	61.6286709863929	41.9626411270919	0	0	0	0	0	0	0	0	22.304394143896	0	0	0	0	0	0	0	0	0	8.01307302099968
8476_svm_called_somatic	1.000000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.59999994867144e-08
8477_svm_called_somatic	0	0	0	0	0	0	0	1.09690194605636	0	0	0	0	0	0	0	1.90309805503887	0	0	0	0	0	-1.09522879654378e-09
8486_svm_called_somatic	35.8777940525996	0	0	74.8595431238468	0	0	13.298035433521	0	0	13.8514517556178	0	0	0	0	0	28.3842364448353	0	0	0	0	28.9319495602994	26.7969896292801
8529_svm_called_somatic	115.141197851136	0	0	0	0	0	0	0	244.764170140642	212.024540002724	0	0	0	0	0	0	0	0	0	0	0	50.0700920054971
8570_svm_called_somatic	20.8849647907688	0	0	0	15.295723210581	0	0	0	0	22.2200278332448	0	0	0	0	0	12.2834465535508	0	0	0	0	0	2.31583761185456
8608_svm_called_somatic	0	0	0	2.90042929354124	2.92561990529354	0	0	2.07991734517636	5.37101194085239	3.59108548538436	0	0	0	0	1.40739037491167	7.72454566005159	0	0	0	0	0	-5.21115239848768e-09
8639_svm_called_somatic	1.78080356316293	0	0	0	0	0	0	0	1.35533889568013	0	0	0	0	0	0	0.403326752055625	0	0.46053083548355	0	0	0	-4.63822322771534e-08
8682_svm_called_somatic	4.92381501759772	0	0	0	12.6611960863121	0	0	2.24216971788729	5.51569872678765	3.19548708161359	0	3.09492607658563	0	0	1.76619506077817	0	0	0	0	0	0	1.60051223243789
8690_svm_called_somatic	38.7900208152723	0	0	44.3695659296679	0	27.4380969372059	0	0	32.5160190418951	0	0	0	0	0	0	17.041267333285	0	0	0	0	0	3.84502994267368
A002_svm_called_somatic	2.88859266581425	0	0	0	0	0	0	0	1.44971882843705	6.3914189428793	0	0	0	0	2.27026953814956	0	0	0	0	0	0	2.47198368441559e-08
A01R_svm_called_somatic	0	3.85956359531003	8.58075951332127	0	19.5558726244021	6.91023299166511	5.39538668419073	0	6.58076611000136	0	0	0	0	0	0	0	7.32891582188136	0	0	0	0	7.78850265922801
A01S_svm_called_somatic	55.3236940482736	0	0	0	0	0	0	0	0	0	0	16.6993629876003	0	0	0	0	0	0	0	0	0	8.97694296412615
A01T_svm_called_somatic	0	0	0	0	23.210505730886	24.2496216863701	0	0	10.7712267544711	0	0	18.7586598906007	0	0	0	0	0	0	0	0	0	3.00998593767204
A01V_svm_called_somatic	0	0	0	0	4.14141336544525	0	0	0	0.858586638696164	0	0	0	0	0	0	0	0	0	0	0	0	-4.14141787530298e-09
A01X_svm_called_somatic	0.397459831475744	0	0	1.24337442938284	0.901518855322982	0	0	0	1.45764691992243	0	0	0	0	0	0	0	0	0	0	0	0	-3.61039944607455e-08
A02O_svm_called_somatic	0	0	0	2.22432429123414	0	0	0	0	3.81345932615653	0	0	0	0	0	0	25.7614758601458	0	0	0	0	0	1.20074052246358
A02Y_svm_called_somatic	0	0	0	2.21575854229317	6.44580617388836	0	0	0	5.11846980880393	0	0	0	0	0	1.21996550991596	0	0	0	0	0	0	-3.49014133149694e-08
A032_svm_called_somatic	20.0941928762967	0	0	0	13.2386587806155	0	0	0	0	3.91594308389179	0	0	0	0	0	0	0	0	0	0	0	1.75120525919601
A03F_svm_called_somatic	0	0	0	0	1.50287392625572	3.40200552966148	0	0.872414110777462	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222706433305332
A03L_svm_called_somatic	107.650838990044	89.4882124905178	24.2477250829839	0	0	0	24.8971442652174	24.9161633342899	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7999158369474
A03N_svm_called_somatic	28.300714700783	15.9377184669396	18.8845341745944	0	0	0	8.09569331534997	0	0	11.9234133614258	0	0	0	0	12.0632514410559	0	0	0	0	8.42682216355102	12.7277615153983	12.6400908609021
A04D_svm_called_somatic	44.8831790263416	0	0	0	0	37.2421547400562	0	0	0	0	0	6.81549743035042	0	0	0	11.5604627496265	0	0	0	0	0	5.49870605362528
A04J_svm_called_somatic	0	0	0	0	0	0	0	71.3684333944867	199.991777932833	0	0	17.967331527596	0	0	0	0	0	0	0	0	0	31.6724571450846
A04P_svm_called_somatic	37.0914628704104	0	0	0	0	0	0	152.226186788957	151.528131369587	24.8148369853888	0	0	0	68.318253680722	0	0	0	0	0	0	0	31.0211283049355
A04Q_svm_called_somatic	3.20041151442184	0	0	0	0	0	0	1.65999083935785	0	2.20781535458422	0	4.29139943365906	0	0	0	2.64038272115241	0	0	0	0	0	1.36824615637465e-07
A04T_svm_called_somatic	36.8965304898044	0	0	0	0	0	0	0	279.20485230913	21.5843457757497	0	0	0	0	0	0	0	0	0	0	0	13.3142714253159
A04X_svm_called_somatic	94.6395468370016	57.8145074251124	26.887274508876	0	0	0	0	115.648776851285	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0098943777253
A051_svm_called_somatic	0	0	0	0	0	0	0	0.947027403994449	0	1.05297258536905	0	0	0	0	0	0	0	0	0	0	0	1.06365010132947e-08
A052_svm_called_somatic	77.7333170911415	0	0	102.592052596954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6746303119043
A053_svm_called_somatic	0	0	0	134.961073863578	0	0	0	0	0	0	0	0	0	0	36.7916128509075	0	0	47.0044539434497	0	37.0859078607439	0	29.1569514813211
A054_svm_called_somatic	12.7741469776606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22585302233944
A05A_svm_called_somatic	44.9070640282413	0	0	118.795908199418	0	0	0	0	0	0	0	0	0	0	17.0381391828104	0	0	0	48.1310461214263	22.3075487333998	0	0.820293734704563
A05D_svm_called_somatic	62.9166925232195	0	0	110.21824288819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8650645885901
A05S_svm_called_somatic	1.28889740086179	0	0	0	0	0	0	4.25037305065221	1.47688435885683	0.983845216562651	0	0	0	0	0	0	0	0	0	0	0	-2.69334812230682e-08
A06B_svm_called_somatic	81.7464583565164	0	0	46.5251482984406	0	0	0	24.578038201031	15.3383907368854	0	0	0	0	0	0	0	0	0	0	0	0	17.8119644071266
A075_svm_called_somatic	79.5364958585703	0	0	0	0	15.054764776189	0	0	0	23.3325594505229	0	0	0	0	0	10.543512582055	0	0	0	0	0	10.5326673326628
A07B_svm_called_somatic	11.6379298118678	0	11.5813654292211	0	4.26851032302819	0	19.493400700791	4.93840002769869	0	0	0	22.0803929608094	0	0	0	0	0	0	0	0	0	7.46583921795718e-07
A07I_svm_called_somatic	95.9896954070409	72.565324885679	43.0658965564216	0	0	0	53.8336190258672	111.289793275112	0	0	0	51.1705995421964	0	0	0	0	0	0	0	0	0	33.0850713076827
A08L_svm_called_somatic	37.1131250405441	0	0	0	0	105.212242081949	0	0	0	35.7241046506446	0	0	0	0	0	13.0137764400303	0	0	0	0	0	18.9367517868321
A08S_svm_called_somatic	0	30.6683175643658	0	0	0	0	95.2732768103539	31.6956440013333	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3627616239469
A092_svm_called_somatic	18.5821916121956	0	0	4.21766966900898	4.40900685961807	0	0	0	0	5.25620049809972	4.72402186289632	0	0	0	0	0	0	0	0	0	0	0.81090949818136
A094_svm_called_somatic	38.4352265382572	0	0	0	10.0090281752712	0	0	0	0	0	10.2805328549085	17.0639751105265	0	0	12.0325619878628	37.7026921669041	0	9.57551256059581	0	0	0	32.9004706056739
A09I_svm_called_somatic	0	0	175.395463249426	0	0	0	130.484334657987	0	0	0	0	21.2929143701845	0	0	0	0	0	0	0	0	0	72.8272877224022
A09X_svm_called_somatic	57.1989912609733	22.926924920961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8740838180658
A0AT_svm_called_somatic	84.8060880983055	0	0	0	0	0	0	0	474.718357636219	0	0	0	0	0	50.9428785724827	0	0	0	0	0	0	31.5326756929927
A0AV_svm_called_somatic	60.1655811489974	0	0	0	0	0	0	0	323.789399097814	0	0	0	0	0	0	0	0	0	0	0	0	30.0450197531882
A0B3_svm_called_somatic	0	0	0	0	0	0	0	76.0642949699914	140.39893850893	0	0	0	0	0	0	0	0	0	0	0	0	8.53676652107808
A0B9_svm_called_somatic	0	0	0	124.447006204236	0	22.402740470811	0	26.2719939706077	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8782593543455
A0BW_svm_called_somatic	26.7579878402164	0	0	4.78130550788833	0	33.9574971371544	0	0	0	23.0844960925289	0	0	0	0	0	0	0	0	0	0	0	1.41871342221195
A0C8_svm_called_somatic	36.8865151438929	0	0	27.6228724063117	0	7.73507012884599	0	0	0	0	0	0	0	0	29.4401034631538	0	0	0	0	0	0	3.31543885779547
A0CA_svm_called_somatic	0	0	0	6.17270376905859	0.581659387928515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245636843012891
A0CC_svm_called_somatic	52.9746498530311	0	0	55.8729552925124	45.4983973707625	15.7756276726495	0	0	0	0	0	0	0	11.5794799333837	0	0	15.8117571149849	0	0	0	0	2.48713276267594
A0CE_svm_called_somatic	16.5319238736402	0	0	0	4.911406660795	29.5328030956186	0	6.58028553723309	0	23.851308101465	0	8.12593459668324	0	0	0	0	0	0	0	0	0	5.46633813456494
A0CM_svm_called_somatic	0	0	0	0	0	0	0	11108.0000110982	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10982473415788e-05
A0D0_svm_called_somatic	116.657807047845	0	0	152.468239753008	0	25.884456473976	0	20.7392514376152	22.4858207794688	0	0	0	0	0	0	0	0	0	0	0	0	6.76442450808713
A0D1_svm_called_somatic	59.2998304842889	42.7004528268853	29.5597149350875	0	0	0	34.1149523162597	26.1517050365621	0	0	0	73.453476626849	0	0	0	0	0	0	0	0	0	12.7198677740676
A0D2_svm_called_somatic	0	0	0	68.5186383072441	15.7651063853039	0	0	0	162.511933276252	28.4461581972801	0	0	0	0	0	0	0	0	0	0	0	31.7581638339198
A0D4_svm_called_somatic	38.9688643585797	41.6114250149428	0	0	0	0	87.4031894313417	0	0	0	0	18.593420999445	0	0	0	0	0	0	0	0	0	5.42310019569078
A0DG_svm_called_somatic	58.8676327336994	121.257509083899	82.2447535831644	0	0	0	98.0348925344062	0	0	0	0	48.4990260021083	0	0	0	0	0	0	0	0	0	7.09618606272284
A0DT_svm_called_somatic	1.73263250290382	0	0	0	0	0	0	0	0	1.03330858183513	0	0	0	0	0	0.234058948943631	0	0	0	0	0	-3.36825793922912e-08
A0E0_svm_called_somatic	8.40718139134948	0	0	0	0	19.8607610327142	0	5.01756780741693	2.2099346272914	0	0	0	0	0	2.92892325425866	0	0	0	0	0	0	1.57563188696932
A0EA_svm_called_somatic	0	0	0	2.11786899309504	0.882131050144458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.32394990923513e-08
A0EY_svm_called_somatic	0	0	70.8447824744396	0	0	0	0	60.5436805207709	0	24.2069664246344	0	46.1001445831263	0	0	0	0	0	0	100.09274306092	0	0	26.2116829361084
A0G0_svm_called_somatic	18.5507269307183	10.7793705857737	0	6.52453014205849	0	0	0	15.6789837663045	11.683871663844	4.62270670137653	0	0	0	0	5.75196786365744	0	0	0	0	0	5.15922049163451	4.24862185463246
A0G9_svm_called_somatic	0	0	0	1.00000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.99999983241383e-08
A0GA_svm_called_somatic	7.98870926592286	0	0	0	0	0	0	0	0	3.01129090865934	0	0	0	0	0	0	0	0	0	0	0	-1.74582194034656e-07
A0GE_svm_called_somatic	1.16681482658405	0	0	3.95513412636471	0	0	0	0	0.881036800164636	0	0	0	0	0	0	1.92094361977786	0	0	0	0	0	0.0760706271087361
A0GG_svm_called_somatic	7.46265447601484	0	0	0	0	0	0	0	2.49708057315778	0.802216159423112	0	0	0	0	3.32434910075779	0	0	0	0	0	0	0.913699690646482
A0GJ_svm_called_somatic	41.2237789781141	0	0	0	0	0	0	0	138.224878238832	39.7474653825229	0	0	0	0	20.3122774900412	0	0	0	0	0	0	20.4915999104899
A0H0_svm_called_somatic	17.8534329517412	0	0	0	0	0	0	0	3.18931412063158	5.55842041382145	0	0	0	0	5.43225231062622	3.30232868831149	0	0	0	0	0	0.664251514868106
A0H6_svm_called_somatic	0	0	10.1168533829078	0	0	0	0	14.7330951738415	0	0	0	0	4.16090438868614	0	0	0	0	0	0	0	0	4.9891470545646
A0I1_svm_called_somatic	63.6150800965956	0	0	89.7301785244411	0	0	20.6966695465357	0	0	0	0	0	0	0	0	0	0	14.3974899015412	0	22.4942127770435	0	30.0663691538428
A0I2_svm_called_somatic	0	0	4.35923885246775	7.10903940966771	0	11.3106357811778	7.57357798580898	4.73893453891788	0	4.90756133202441	4.6911607640988	8.40947147689015	0	0	0	5.77929845245896	0	0	0	0	0	4.12108140648753
A0IJ_svm_called_somatic	0	0	0	0	0	0	0	2731.77410400665	146.117528243686	0	0	0	0	0	0	0	0	0	0	0	0	6.10836774966583
A0IQ_svm_called_somatic	17.2189905098349	0	0	14.02577106313	0	31.1888834737322	0	0	0	0	0	45.8726991414547	0	0	0	0	0	0	15.8649492960946	0	0	33.8287065157536
A0J1_svm_called_somatic	6.32151057941403	0	0	0	0	0	0	0.846907211637942	0.891637550627536	2.49465137802887	0	0	0	0	0	0	0	0	0	0	0	0.445293280291615
A0J2_svm_called_somatic	61.3627151210588	0	0	27.1814958085815	0	30.2597255370588	0	0	333.266510131779	24.089036957686	0	0	0	0	0	0	0	0	0	0	0	3.8405164438355
A0J4_svm_called_somatic	13.0911975068931	0	0	0	0	27.2197532687053	0	94.5729294629964	57.854716769969	0	0	13.097095441941	0	0	0	0	0	0	0	0	0	10.1643075494951
A0JM_svm_called_somatic	52.1394514883654	80.4603833346083	57.8704327238558	0	0	0	49.5923433884629	0	0	0	0	48.0816836059576	0	0	0	0	0	0	0	0	0	12.8557054587499
A0JN_svm_called_somatic	93.7615391013831	0	0	104.195679319571	36.6049559854736	0	0	0	0	30.5600627866505	0	0	0	0	0	0	0	0	0	0	0	12.8777628069213
A0K3_svm_called_somatic	106.909277104272	0	0	166.957993887497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1327290082308
A0K8_svm_called_somatic	42.3735050127486	7.21995637840429	0	43.7147522321377	16.0847603151203	0	0	0	0	6.28177181887674	0	0	0	0	0	0	0	0	0	0	0	7.32525424271239
A0L8_svm_called_somatic	50.6938584227294	0	0	50.0266322932538	17.3556869494936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.92382233452325
A0L9_svm_called_somatic	65.2701119072571	0	0	145.193933961891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5359541308519
A0LD_svm_called_somatic	8.000000208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.07999997670072e-07
A0LE_svm_called_somatic	8.58776055220105	0	0	0	0	0	0	22.4496584472341	0	2.96258121368822	0	0	0	0	0	0	0	0	0	0	0	-2.13123378500768e-07
A0LH_svm_called_somatic	9.12901969546881	0	0	70.6729610604709	0	0	0	0	12.1164169972832	0	0	0	0	5.49776819484611	0	0	0	0	6.99075324707807	0	0	3.59308080485293
A0LI_svm_called_somatic	33.6680416565209	0	0	65.6183724163023	0	70.6983953481128	0	0	0	0	0	0	0	0	36.6397445693314	0	0	0	0	0	31.1318254243982	11.2436205853344
A0LL_svm_called_somatic	0	0	0	2.23557699642824	0	0	0	35.4853651573315	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27905784624025
A0LO_svm_called_somatic	2.98774464393448	0	0	1.09622720377825	0.916028252809191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00521916124308e-07
A0RE_svm_called_somatic	22.5386689778792	0	0	0	0	13.4429179686196	29.439657835069	0	7.93764904439123	8.53814484895881	0	10.2954463394575	0	0	7.01179664770303	0	0	10.9765865770461	0	0	0	5.81913176087551
A0RT_svm_called_somatic	0	0	0	0	0	0	0	4529.45054492325	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5494550767535
A0RU_svm_called_somatic	0	0	0	0	0	0	0	13.515270085926	121.947520431598	0	0	0	0	0	0	0	0	0	0	0	0	7.53720948247636
A0SM_svm_called_somatic	0	50.3655875184981	0	0	0	0	30.1807047795574	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09014134164442	17.3635663603001
A0TC_svm_called_somatic	5.7721932744385	0	0	0.907159030889772	0	0	0	1.7611883476822	3.5594595169694	0	0	0	0	0	0	0	0	0	0	0	0	-1.69979859521163e-07
A0TD_svm_called_somatic	6.14819290119177	0	0	0	0	5.63096568949257	0	0	0	1.68135806122735	0	0	0	0	0	0	0	0	0	0	0	0.539483348088307
A0TE_svm_called_somatic	0	0	0	11.3513478806451	5.839140095081	0	0	3.84640563849561	8.80617791121246	10.8135570896663	14.6926712106812	0	0	0	0	0	0	0	0	0	0	2.65070017421838
A0TG_svm_called_somatic	0.556256908714616	0	0	0	0	0	0	4.39220904140409	1.44351808045425	0	0	0	0	0	0	1.60801598827704	0	0	0	0	0	-1.88500060005481e-08
A0TN_svm_called_somatic	22.5783003776117	0	0	0	5.28290035825541	2.79035650343733	0	7.15273581179457	5.94998909233974	0	0	0	0	0	0	0	0	0	0	0	0	1.24571785656124
A0TX_svm_called_somatic	0	174.897304221061	20.0206297232783	0	0	0	132.236317067083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.845748988577
A0V8_svm_called_somatic	63.2808125596047	0	0	89.3982802286437	0	28.5650953963525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.794230673371	9.96158114202808
A0VL_svm_called_somatic	4.15130997069843	0	0	4.23193594828758	6.34851066345996	8.71355265971276	0	2.60468573734685	0	0	0	0	0	0	0	18.7606766376441	0	0	0	0	0	3.18932838285029
A0WA_svm_called_somatic	0	0	0	0	0	0	0	8.12286454777712	105.982400038173	11.9695651658945	0	0	0	0	0	17.161575088714	0	0	0	0	0	2.76359515944151
A0WX_svm_called_somatic	54.0229861163742	0	7.84470812405548	0	0	12.6639576054129	0	0	0	10.0870342464777	0	0	0	0	7.99924924185636	0	0	0	0	0	0	10.3820646658234
A0X5_svm_called_somatic	3.90192353145201	1.20782282334426	0	0	0	0	0	6.4790231701377	3.791827606128	2.23180065418467	0	1.30076931166183	0	0	0	3.35278675865953	0	0	0	0	0	0.734046144432
A0XR_svm_called_somatic	0	2.80590637013577	4.28449807044921	0	0	0	9.13022491256678	0	0	0	21.4529707948566	3.22517498755945	0	0	3.08376724312321	0	0	0	0	0	0	1.01745762130901
A0Y3_svm_called_somatic	0.286561214480507	0	0	1.17543350185653	0	0	0	0	1.45316677917776	2.08483851251068	0	0	0	0	0	0	0	0	0	0	0	-8.02548338896258e-09
A0YG_svm_called_somatic	95.285768164523	0	0	0	0	0	0	15.2092755800282	0	0	0	67.3026062696251	0	0	35.9131851112206	0	0	0	0	0	0	24.289164874603
